,CNY,JPY,INR,EUR,GBP,time,USD
497,1055.9941797017098,1086.5505136221527,1064.3998808548665,1043.5876926358449,1031.3394587161697,1486645320,1037.75
498,1057.0069116042198,1085.5465832961142,1069.5470995606524,1042.5958513304538,1033.539596224764,1486645380,1039.25
499,1056.5718443070207,1085.671639124609,1066.0854866334053,1043.2464139071083,1039.902493905869,1486645440,1041.07
500,1059.4790833030195,1085.6177757927646,1066.0854866334053,1045.3474110808936,1039.9274954684668,1486645500,1040.93
501,1059.8457620953075,1085.2682447521215,1066.0854866334053,1045.3580760411667,1041.7151071941996,1486645560,1042.52
502,1060.8643142961078,1085.9497990174184,1068.7879961277833,1048.3016050765211,1041.7151071941996,1486645620,1044.45
503,1061.0447435431065,1086.4032157213042,1063.0545833643607,1049.0481522956327,1044.6527907994248,1486645680,1045.12
504,1063.0236449618044,1087.82206342117,1064.4181994191676,1052.6529088679144,1046.6154134633414,1486645740,1047.78
505,1061.7650054565297,1087.8444841447074,1059.2295777794327,1051.1598144296913,1046.8404275267203,1486645800,1046.96
506,1063.2739177882868,1086.8448414470745,1064.5683222875866,1051.3624486748786,1046.8404275267203,1486645860,1045.93
507,1060.862859221535,1083.40902188477,1053.837069029712,1050.8611955420467,1043.9027439214951,1486645920,1041.44
508,1060.8657693706803,1081.8833407771326,1059.0215205897684,1046.4885618301073,1043.9027439214951,1486645980,1039.82
509,1061.213532193525,1081.834390352836,1057.9125772581726,1046.0406334986403,1043.6527282955185,1486646040,1041.11
510,1059.3830483812296,1081.8144707458687,1057.9125772581726,1045.5607102863542,1044.215263453966,1486646100,1038.03
511,1055.0294652600946,1078.204108977222,1048.8463772432794,1040.8894576867701,1029.2268266766673,1486646160,1029.14
512,1046.8082939250637,1075.3732916480571,1054.0294884205823,1035.9622460406335,1025.314082130133,1486646220,1025.0
513,1047.9781738814115,1073.0133988387674,1048.6806165760668,1033.6479496613877,1024.4015250953184,1486646280,1026.25
514,1045.580210985813,1070.488968289415,1048.6806165760668,1032.6881032368153,1023.2264516532282,1486646340,1027.26
515,1045.4405238268462,1062.5764180437695,1048.6825526844887,1033.391990614835,1024.201512594537,1486646400,1027.52
516,1044.7973808657694,1063.012594908441,1036.8748231439424,1033.2213512504666,1024.201512594537,1486646460,1028.27
517,1046.5900327391778,1064.3573916927198,1052.0421475910343,1033.7012744627527,1026.576661041315,1486646520,1028.92
518,1045.4434339759914,1070.0221527467618,1040.3808176334799,1032.6561083559964,1027.539221201325,1486646580,1029.0
519,1038.8912331757003,1065.5904421616794,1047.5822473750839,1032.1015304217992,1026.501656353522,1486646640,1024.03
520,1030.4561658785015,1061.4535953550692,1042.1507185940875,1024.62539327041,1016.3760235014687,1486646700,1017.62
521,1025.767915605675,1053.8416257257704,1041.8272395561846,1022.7376953020851,1016.8760547534221,1486646760,1015.2
522,1024.618406693343,1052.604108977222,1041.8305160473603,1019.5915320215432,1016.3260203762734,1486646820,1011.51
523,1020.6736995271008,1031.3408664582403,1035.0100528706532,1017.5331946888498,1007.7754859678729,1486646880,1007.94
524,1013.1262277191706,1013.196337650737,1035.0106485963213,1014.0350877192982,1007.9754984686542,1486646940,1002.04
525,1010.3353946889779,1009.6036623492631,1032.1103581800583,1010.5476457100198,993.9871241952621,1486647000,994.34
526,992.5660240087304,1007.9509602501116,1028.5788964181993,1005.1511758118702,991.9744984061502,1486647060,982.8
527,980.3914150600218,1006.0510942384993,1026.3949661181025,1001.2158054711246,983.1114444652791,1486647120,967.4
528,976.5558384867226,1033.6385886556498,1025.3597438379627,994.8488241881299,962.9101818863678,1486647180,962.72
529,985.2702801018553,1027.804555605181,1019.9809367786135,993.3557297499067,954.309644352772,1486647240,963.76
530,1002.4838122953802,1009.4794104510942,1018.9072901928662,993.8676478430118,961.5725982873929,1486647300,975.34
531,1008.0698435794835,1030.6476998660116,1010.8216546280438,997.216445368741,968.0355022188886,1486647360,989.68
532,1014.2699163332121,1037.3768646717283,1015.3250428177824,995.4887218045112,988.7867991749484,1486647420,996.07
533,1014.5958530374683,1050.789280928986,1015.4559535333979,999.3387724630726,986.2491405712857,1486647480,995.9
534,1014.5973081120408,1051.0140241179097,1015.0054359967235,995.7020210099718,986.4616538533658,1486647540,997.3
535,1014.5609312477264,1046.5974095578383,1024.6313202770125,998.7521996480564,993.3620851303206,1486647600,996.23
536,1014.9436158603129,1041.8485931219293,1016.8783974979523,998.8055244494215,993.187074192137,1486647660,996.62
537,1014.368861404147,1035.4376060741401,1024.642787996128,999.1254732576122,992.2120132508281,1486647720,995.85
538,1016.0029101491451,1027.3663242518983,1026.0500409561398,998.7628646083293,995.4247140446276,1486647780,988.66
539,1016.6722444525283,1014.8937918713711,1025.8990244992183,995.6593611688797,983.4239639977499,1486647840,984.21
540,1017.7591851582395,1018.3004019651629,1025.8990244992183,993.6863435183704,980.7362960185011,1486647900,983.34
541,1020.6009457984723,1015.016793211255,1024.3692009829474,989.356369647523,982.1238827426713,1486647960,985.17
542,1018.8112040742088,1008.323358642251,1013.0541365701096,988.364528342132,985.2990811925746,1486648020,986.61
543,1019.9490723899601,1011.9354175971415,1020.8386328095913,988.6311523489575,985.2990811925746,1486648080,988.26
544,1018.5230993088396,1017.9128182224207,1018.8480154888675,988.385858262678,983.9614975935996,1486648140,988.27
545,1016.8133866860677,1008.3355962483251,1018.8556109911386,988.364528342132,986.1866366647914,1486648200,987.73
546,1006.7602764641689,1008.0748548459133,1018.8556109911386,987.4153468778329,986.4366522907682,1486648260,987.09
547,998.9086940705712,997.1817775792764,1017.6593938491326,983.5013064576334,975.7734858428652,1486648320,979.57
548,993.7751909785377,972.2172398392139,1016.858142825229,980.7497467071936,975.6984811550722,1486648380,971.19
549,991.1997089850856,952.814381420277,1016.7089135453124,979.0540180237829,972.5232827051691,1486648440,971.13
550,993.6675154601674,952.5831174631531,1005.2887035520143,978.2754759238521,971.4982186386649,1486648500,973.82
551,996.4743543106586,953.0853952657436,1001.2273438081764,977.5075987841944,969.9231201950121,1486648560,977.38
552,1000.7857402691888,980.9826708351942,1001.5170154144017,977.7742227910201,976.3360210013125,1486648620,977.8
553,1003.8137504547109,996.0518088432335,1005.518951522824,977.3689543006452,977.3985874117132,1486648680,980.8
554,1004.3041105856676,994.979544439482,1009.6373519994045,977.0703354130006,978.7986749171823,1486648740,981.52
555,1005.1509639869043,999.659401518535,1009.5249087795071,978.4567802484936,977.1985749109319,1486648800,981.78
556,1005.8450345580212,993.1154979901742,1010.8046764464964,978.2648109635792,980.523782736421,1486648860,981.26
557,1005.6820662058931,995.2684234033051,1010.3620522749274,978.659414493681,980.6112882055129,1486648920,983.45
558,1007.7453619497999,1006.5954443948191,1010.0128081018692,980.461792779822,980.0487530470654,1486648980,984.91
559,1007.8675882138959,1005.6887003126396,1011.4537195621417,979.8112302031675,982.2113882117632,1486649040,986.08
560,1007.3932339032376,1004.2375167485484,1009.0052870653066,985.8582626779715,982.1988874304644,1486649100,987.8
561,1007.7322662786469,1001.2019651630192,1009.0121379104922,989.0470857996054,983.2364522782673,1486649160,990.77
562,1005.1538741360496,995.7486377847252,1009.6270757316257,988.8977763557831,982.7739233702106,1486649220,990.93
563,1004.3695889414332,989.7230906654756,1009.6270757316257,990.241561350184,987.6117257328582,1486649280,989.67
564,1005.4012368133867,990.6478785171952,1009.3713604884952,991.190742814483,986.9741858866179,1486649340,987.19
565,1003.6464168788651,990.7661456007146,1007.6156080125104,990.8281341652003,986.9491843240202,1486649400,987.87
566,1003.7904692615498,989.5669495310407,1006.4631767071264,990.732149522743,983.5489718107381,1486649460,987.18
567,1003.1516915241906,994.697096918267,998.509643309256,990.5615101583746,983.5489718107381,1486649520,987.18
568,1001.162604583485,992.2698526127735,1006.0771464740488,990.6894896816509,981.9613725857865,1486649580,986.21
569,999.9665332848309,991.7454220634211,1006.077444336883,989.8469578200821,983.3739608725544,1486649640,985.13
570,995.2346307748272,991.0706565430996,1006.1343361382084,989.324374766704,984.2240140008751,1486649700,984.63
571,991.007639141506,986.699598034837,1002.1641224216248,987.8846051298459,984.4865304081504,1486649760,983.04
572,987.7075300109132,971.172130415364,1004.2916077146475,986.1888764464353,978.3111444465279,1486649820,974.39
573,981.5074572571845,967.2498436802143,1002.9268002085041,981.8802324961339,972.8483030189386,1486649880,968.74
574,978.8766824299746,960.5704332291201,1002.6101720157867,977.4329440622834,969.0855678479904,1486649940,966.24
575,972.7246271371408,950.4582402858418,1000.6040658276863,974.9053484775769,963.1101943871492,1486650000,964.78
576,976.5427428155693,939.4339437248772,1000.2314394221461,972.8363461846104,962.7101693855866,1486650060,961.08
577,977.295016369589,930.9572130415364,998.1259959788517,969.6581880232496,962.6851678229889,1486650120,960.89
578,979.1720625682067,931.6509155873158,997.6479261300173,967.4825361275529,961.6101006312894,1486650180,963.76
579,980.0916696980721,934.1698972755695,998.5699605331745,967.7918199754706,962.9851865741608,1486650240,968.29
580,980.8221171335031,947.2453774006252,997.7983468612704,966.4906948221618,966.2103881492592,1486650300,967.17
581,975.8326664241542,943.1464046449308,996.1469953086603,966.7893137098065,964.4227764235264,1486650360,964.55
582,971.0236449618043,940.5698972755695,996.157122645022,963.7498000319948,964.5727857991124,1486650420,960.85
583,969.2921062204439,942.2105404198303,997.4103805197707,937.9086012904602,964.6977936121008,1486650480,958.87
584,967.5169152419062,947.5914247431889,988.4981755901409,936.9060950247961,957.4348396774798,1486650540,958.87
585,969.5569297926519,955.7590888789638,990.957331149006,956.9455553778062,958.9974373398336,1486650600,957.02
586,968.6387777373591,968.9675748101831,993.146920842952,954.9405428464779,955.8472404525282,1486650660,958.21
587,969.6631502364497,974.3427422956677,993.9894258693872,953.6394176931691,955.7722357647353,1486650720,956.87
588,967.9432520916697,979.2160786065208,993.9894258693872,953.5327680904389,951.5219701231326,1486650780,958.6
589,967.908330301928,980.669227333631,987.9079603842431,952.0503386124888,956.8098006125382,1486650840,959.35
590,966.3906875227357,977.6999553372041,993.3326383200538,950.2479603263478,956.9223076442278,1486650900,959.69
591,958.0618406693343,967.1288075033498,994.2353116389902,950.834533141364,957.9348709294329,1486650960,955.66
592,955.8646780647509,967.5202322465386,994.4037530717106,945.0221297925666,958.5724107756733,1486651020,953.26
593,953.0985813022918,970.1484591335417,990.4339861493783,942.1532554791233,958.1348834302144,1486651080,951.65
594,956.9210622044379,970.2572577043323,985.0545833643608,941.2360688956434,949.2968310519407,1486651140,943.85
595,953.7315387413606,975.2628852166144,985.0262863951151,936.1168879645924,943.9714982186385,1486651200,942.87
596,953.8683157511823,983.4750334970969,984.1413359148113,937.5993174425425,938.8211763235201,1486651260,942.9
597,954.8737722808295,987.5213041536399,984.1033584034552,937.8979363301871,938.5961622601412,1486651320,945.86
598,956.3841396871591,997.0987047789191,982.023382232482,936.7887804617928,938.5961622601412,1486651380,944.73
599,960.3812295380139,989.5966056275122,983.416337776454,940.9054551271797,945.7341083817738,1486651440,946.5
600,970.78355765733,998.3665922286735,983.9017052647257,941.7373220284754,948.2717669854366,1486651500,949.7
